	wait, 48.33509822222264, 54.38548717778627
	move [human, frying_pan, stove], 54.385487177786274, 70.75754294965697
Executing action move [partner, frying_pan, stove], 56.038998649694484, 72.48094770162831
Executing action wait [human] 56.038998649694484, 72.48094770162831
human scheduled actions
-partner
	move [partner, frying_pan, counter], 0.0, 18.984565690642842
	wait, 18.984565690642842, 34.378661946994015
	mix [partner, frying_pan, whisk], 34.378661946994015, 39.91815737893753
	move [partner, frying_pan, stove], 39.91815737893753, 56.7042122181611
-human
	wait, 0.0, 18.984565690642842
	pour [human, eggs_bowl, frying_pan], 18.984565690642846, 34.378661946994015
partner scheduled actions
-partner
	move [partner, frying_pan, counter], 0.0, 16.84746962228933
	pour [partner, eggs_bowl, frying_pan], 16.84746962228933, 32.60238347869149
	mix [partner, frying_pan, whisk], 32.60238347869149, 37.60617560132106
-human
	wait, 0.0, 37.60617560132106
	move [human, frying_pan, stove], 37.60617560132106, 53.846317401300375
Executing action move [partner, frying_pan, counter], 72.48094770162831, 89.79778367237274
Executing action wait [human] 72.48094770162831, 89.79778367237274
human scheduled actions
-partner
	pour [partner, eggs_bowl, frying_pan], 0.0, 15.512819342716373
	mix [partner, frying_pan, whisk], 15.512819342716373, 20.838232396077945
-human
	wait, 0.0, 20.838232396077945
	move [human, frying_pan, stove], 20.83823239607794, 36.528284238666785
partner scheduled actions
-partner
	pour [partner, eggs_bowl, frying_pan], 0.0, 16.106452210530446
	mix [partner, frying_pan, whisk], 16.106452210530446, 21.145881853477473
-human
	wait, 0.0, 21.145881853477473
	move [human, frying_pan, stove], 21.14588185347747, 37.737469807287326
Executing action pour [partner, eggs_bowl, frying_pan], 89.79778367237274, 108.86448437145607
Executing action wait [human] 89.79778367237274, 108.86448437145607
human scheduled actions
-partner
	mix [partner, frying_pan, whisk], 0.0, 4.981655485344372
-human
	wait, 0.0, 4.981655485344372
	move [human, frying_pan, stove], 4.981655485344373, 20.370687766195797
partner scheduled actions
-partner
	mix [partner, frying_pan, whisk], 0.0, 5.228622499665639
-human
	wait, 0.0, 5.228622499665639
	move [human, frying_pan, stove], 5.22862249966564, 20.539871394909664
Executing action mix [partner, frying_pan, whisk], 108.86448437145607, 114.03435284271777
Executing action wait [human] 108.86448437145607, 114.03435284271777
human scheduled actions
-partner
	move [partner, frying_pan, stove], 0.0, 16.86313861097587
-human
partner scheduled actions
-partner
	move [partner, frying_pan, stove], 0.0, 16.37022539247751
-human
Executing action move [partner, frying_pan, stove], 114.03435284271777, 130.65242292450299
Executing action wait [human] 114.03435284271777, 130.65242292450299
Expert, 1, 1, 130.65242292450299, 130.65242292450299
Expert, time, 270

Time cereal with milk - 2.934543242
Time coffee with milk - 3.327437743
Time chocolate milk - 3.289952515
Time tea - 14.747185185
Time pancake - 29.805593378
Time scrambled egg - 66.446996279
Time fried egg - 90.402055637
Evaluating AdaptiveByFlow scheduling: true
Required 4.62E-7
Recipe, scrambled egg
Human chose switch [human, stove]
Partner chose to wait
Executing action switch [human, stove], 0.0, 0.9367858579384343
Executing action wait [partner] 0.0, 0.9367858579384343
human scheduled actions
-partner
	pour [partner, butter_bowl, frying_pan], 0.0, 15.672941518815104
	move [partner, frying_pan, stove], 15.672941518815104, 31.946335900648478
	move [partner, frying_pan, counter], 31.946335900648478, 48.630612235661424
	wait, 48.630612235661424, 64.44721224205347
	mix [partner, frying_pan, whisk], 64.44721224205347, 70.2430585556766
-human
	wait, 0.0, 48.630612235661424
	pour [human, eggs_bowl, frying_pan], 48.63061223566143, 64.44721224205347
	wait, 64.44721224205347, 70.2430585556766
	move [human, frying_pan, stove], 70.2430585556766, 85.62747543696055
Previous Distribution
coffee with milk - coffee_with_milk: 0.14285714285714285
cereal with milk - cereal_with_milk: 0.14285714285714285
pancake - pancake: 0.14285714285714285
fried egg - fried_egg: 0.14285714285714285
scrambled egg - scrambled_egg: 0.14285714285714285
chocolate milk - chocolate_milk: 0.14285714285714285
tea - hot_tea: 0.14285714285714285


Update
coffee with milk - coffee_with_milk: 0.0
cereal with milk - cereal_with_milk: 0.0
pancake - pancake: 0.21428571428571427
fried egg - fried_egg: 0.21428571428571427
scrambled egg - scrambled_egg: 0.2857142857142857
chocolate milk - chocolate_milk: 0.0
tea - hot_tea: 0.2857142857142857


Current Distribution
pancake - pancake: 0.21428571428571427
fried egg - fried_egg: 0.21428571428571427
scrambled egg - scrambled_egg: 0.2857142857142857
tea - hot_tea: 0.2857142857142857


pour [partner, eggs_bowl, mixing_bowl_1]
	pancake - pancake
		[pour [partner, eggs_bowl, mixing_bowl_1], pour [partner, flour_bowl, mixing_bowl_1], pour [partner, milk_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]
	fried egg - fried_egg
		[pour [partner, eggs_bowl, mixing_bowl_1], pour [human, butter_bowl, frying_pan], pour [human, mixing_bowl_1, frying_pan], move [human, frying_pan, stove], mix [human, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[pour [partner, eggs_bowl, mixing_bowl_1], pour [partner, butter_bowl, frying_pan], move [partner, frying_pan, stove], move [human, frying_pan, counter], pour [partner, mixing_bowl_1, frying_pan], mix [human, frying_pan, whisk], move [partner, frying_pan, stove]]
	tea - hot_tea
		[pour [partner, eggs_bowl, mixing_bowl_1], pour [human, mixing_bowl_1, trash], pour [partner, tea_bowl, mixing_bowl_1], pour [human, water_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [human, mixing_bowl_1, frying_pan], move [human, frying_pan, stove]]

pour [partner, olive_oil_bowl, frying_pan]
	pancake - pancake
		[pour [partner, olive_oil_bowl, frying_pan], pour [human, eggs_bowl, mixing_bowl_1], pour [partner, flour_bowl, mixing_bowl_1], pour [partner, frying_pan, trash], pour [human, milk_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [human, frying_pan, stove]]
	fried egg - fried_egg
		[pour [partner, olive_oil_bowl, frying_pan], pour [human, eggs_bowl, frying_pan], move [human, frying_pan, stove], mix [human, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[pour [partner, olive_oil_bowl, frying_pan], move [partner, frying_pan, stove], move [partner, frying_pan, counter], pour [partner, eggs_bowl, frying_pan], mix [partner, frying_pan, whisk], move [human, frying_pan, stove]]
	tea - hot_tea
		[pour [partner, olive_oil_bowl, frying_pan], pour [human, frying_pan, trash], pour [partner, tea_bowl, mixing_bowl_1], pour [human, water_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [human, frying_pan, stove]]

pour [partner, flour_bowl, mixing_bowl_1]
	pancake - pancake
		[pour [partner, flour_bowl, mixing_bowl_1], pour [partner, milk_bowl, mixing_bowl_1], pour [human, eggs_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [human, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]
	fried egg - fried_egg
		[pour [partner, flour_bowl, mixing_bowl_1], pour [partner, eggs_bowl, frying_pan], pour [partner, olive_oil_bowl, frying_pan], move [partner, frying_pan, stove], mix [partner, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[pour [partner, flour_bowl, mixing_bowl_1], pour [human, butter_bowl, frying_pan], move [partner, frying_pan, stove], move [human, frying_pan, counter], pour [human, eggs_bowl, frying_pan], mix [human, frying_pan, whisk], move [human, frying_pan, stove]]
	tea - hot_tea
		[pour [partner, flour_bowl, mixing_bowl_1], pour [human, mixing_bowl_1, trash], pour [human, tea_bowl, mixing_bowl_1], pour [human, water_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [human, frying_pan, stove]]

pour [partner, tea_bowl, mixing_bowl_1]
	pancake - pancake
		[pour [partner, tea_bowl, mixing_bowl_1], pour [human, mixing_bowl_1, trash], pour [partner, milk_bowl, mixing_bowl_1], pour [human, eggs_bowl, mixing_bowl_1], pour [human, flour_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [human, frying_pan, stove]]
	fried egg - fried_egg
		[pour [partner, tea_bowl, mixing_bowl_1], pour [partner, olive_oil_bowl, frying_pan], pour [partner, eggs_bowl, frying_pan], move [human, frying_pan, stove], mix [human, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[pour [partner, tea_bowl, mixing_bowl_1], pour [partner, butter_bowl, frying_pan], move [partner, frying_pan, stove], move [human, frying_pan, counter], pour [partner, eggs_bowl, frying_pan], mix [partner, frying_pan, whisk], move [partner, frying_pan, stove]]
	tea - hot_tea
		[pour [partner, tea_bowl, mixing_bowl_1], pour [human, water_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [human, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]

NullAction [partner]
	pancake - pancake
		[pour [partner, milk_bowl, mixing_bowl_1], pour [partner, flour_bowl, mixing_bowl_1], pour [partner, eggs_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [human, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]
	fried egg - fried_egg
		[pour [human, butter_bowl, frying_pan], pour [human, eggs_bowl, frying_pan], move [partner, frying_pan, stove], mix [human, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[pour [human, butter_bowl, frying_pan], move [partner, frying_pan, stove], move [human, frying_pan, counter], pour [partner, eggs_bowl, frying_pan], mix [partner, frying_pan, whisk], move [partner, frying_pan, stove]]
	tea - hot_tea
		[pour [partner, tea_bowl, mixing_bowl_1], pour [partner, water_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]

pour [partner, milk_bowl, mixing_bowl_1]
	pancake - pancake
		[pour [partner, milk_bowl, mixing_bowl_1], pour [human, eggs_bowl, mixing_bowl_1], pour [partner, flour_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [human, frying_pan, stove]]
	fried egg - fried_egg
		[pour [partner, milk_bowl, mixing_bowl_1], pour [partner, butter_bowl, frying_pan], pour [human, eggs_bowl, frying_pan], move [partner, frying_pan, stove], mix [partner, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[pour [partner, milk_bowl, mixing_bowl_1], pour [human, butter_bowl, frying_pan], move [partner, frying_pan, stove], move [human, frying_pan, counter], pour [partner, eggs_bowl, frying_pan], mix [human, frying_pan, whisk], move [human, frying_pan, stove]]
	tea - hot_tea
		[pour [partner, milk_bowl, mixing_bowl_1], pour [partner, mixing_bowl_1, trash], pour [human, water_bowl, mixing_bowl_1], pour [partner, tea_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [human, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]

pour [partner, eggs_bowl, frying_pan]
	pancake - pancake
		[pour [partner, eggs_bowl, frying_pan], pour [human, frying_pan, mixing_bowl_1], pour [partner, flour_bowl, mixing_bowl_1], pour [human, milk_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], pour [human, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]
	fried egg - fried_egg
		[pour [partner, eggs_bowl, frying_pan], pour [partner, butter_bowl, frying_pan], move [human, frying_pan, stove], mix [partner, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[pour [partner, eggs_bowl, frying_pan], pour [human, frying_pan, mixing_bowl_1], pour [human, olive_oil_bowl, frying_pan], move [partner, frying_pan, stove], move [human, frying_pan, counter], pour [human, mixing_bowl_1, frying_pan], mix [partner, frying_pan, whisk], move [partner, frying_pan, stove]]
	tea - hot_tea
		[pour [partner, eggs_bowl, frying_pan], pour [human, frying_pan, trash], pour [partner, water_bowl, mixing_bowl_1], pour [human, tea_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]

pour [partner, water_bowl, mixing_bowl_1]
	pancake - pancake
		[pour [partner, water_bowl, mixing_bowl_1], pour [human, mixing_bowl_1, trash], pour [partner, eggs_bowl, mixing_bowl_1], pour [human, flour_bowl, mixing_bowl_1], pour [human, milk_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]
	fried egg - fried_egg
		[pour [partner, water_bowl, mixing_bowl_1], pour [partner, butter_bowl, frying_pan], pour [partner, eggs_bowl, frying_pan], move [human, frying_pan, stove], mix [partner, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[pour [partner, water_bowl, mixing_bowl_1], pour [human, butter_bowl, frying_pan], move [partner, frying_pan, stove], move [partner, frying_pan, counter], pour [partner, eggs_bowl, frying_pan], mix [partner, frying_pan, whisk], move [partner, frying_pan, stove]]
	tea - hot_tea
		[pour [partner, water_bowl, mixing_bowl_1], pour [partner, tea_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]

pour [partner, flour_bowl, mixing_bowl_1]: 87.95119626168602
pour [partner, eggs_bowl, mixing_bowl_1]: 88.08413598261365
pour [partner, eggs_bowl, frying_pan]: 83.99095352068777
pour [partner, olive_oil_bowl, frying_pan]: 81.11725527521241
pour [partner, tea_bowl, mixing_bowl_1]: 86.17230140097709
pour [partner, milk_bowl, mixing_bowl_1]: 89.43039033801452
pour [partner, water_bowl, mixing_bowl_1]: 86.60390950177869
NullAction [partner]: 81.47699312547078
Executing action pour [partner, olive_oil_bowl, frying_pan], 0.9367858579384343, 20.105901023324236
Executing action wait [human] 0.9367858579384343, 20.105901023324236
human scheduled actions
-partner
	move [partner, frying_pan, stove], 0.0, 17.024230095217693
	move [partner, frying_pan, counter], 17.024230095217693, 33.126353136438105
	pour [partner, eggs_bowl, frying_pan], 33.126353136438105, 49.65914209989562
	mix [partner, frying_pan, whisk], 49.65914209989562, 55.631046313186594
-human
	wait, 0.0, 55.631046313186594
	move [human, frying_pan, stove], 55.6310463131866, 71.14805661824498
Previous Distribution
coffee with milk - coffee_with_milk: 0.0
cereal with milk - cereal_with_milk: 0.0
pancake - pancake: 0.21428571428571427
fried egg - fried_egg: 0.21428571428571427
scrambled egg - scrambled_egg: 0.2857142857142857
chocolate milk - chocolate_milk: 0.0
tea - hot_tea: 0.2857142857142857


Current Distribution
pancake - pancake: 0.21428571428571427
fried egg - fried_egg: 0.21428571428571427
scrambled egg - scrambled_egg: 0.2857142857142857
tea - hot_tea: 0.2857142857142857


pour [partner, eggs_bowl, mixing_bowl_1]
	pancake - pancake
		[pour [partner, eggs_bowl, mixing_bowl_1], pour [human, milk_bowl, mixing_bowl_1], pour [human, flour_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], pour [human, frying_pan, trash], pour [human, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]
	fried egg - fried_egg
		[pour [partner, eggs_bowl, mixing_bowl_1], pour [human, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove], mix [partner, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[pour [partner, eggs_bowl, mixing_bowl_1], move [human, frying_pan, stove], move [human, frying_pan, counter], pour [partner, mixing_bowl_1, frying_pan], mix [human, frying_pan, whisk], move [partner, frying_pan, stove]]
	tea - hot_tea
		[pour [partner, eggs_bowl, mixing_bowl_1], reset [human], pour [partner, water_bowl, mixing_bowl_1], pour [human, tea_bowl, mixing_bowl_1], switch [human, stove], mix [partner, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]

pour [partner, flour_bowl, mixing_bowl_1]
	pancake - pancake
		[pour [partner, flour_bowl, mixing_bowl_1], pour [human, frying_pan, trash], pour [human, milk_bowl, mixing_bowl_1], pour [partner, eggs_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]
	fried egg - fried_egg
		[pour [partner, flour_bowl, mixing_bowl_1], pour [human, eggs_bowl, frying_pan], move [human, frying_pan, stove], mix [partner, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[pour [partner, flour_bowl, mixing_bowl_1], move [partner, frying_pan, stove], move [partner, frying_pan, counter], pour [human, eggs_bowl, frying_pan], mix [partner, frying_pan, whisk], move [partner, frying_pan, stove]]
	tea - hot_tea
		[pour [partner, flour_bowl, mixing_bowl_1], reset [human], switch [human, stove], pour [partner, tea_bowl, mixing_bowl_1], pour [human, water_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [human, frying_pan, stove]]

pour [partner, frying_pan, trash]
	pancake - pancake
		[pour [partner, frying_pan, trash], pour [human, eggs_bowl, mixing_bowl_1], pour [human, milk_bowl, mixing_bowl_1], pour [partner, flour_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [human, frying_pan, stove]]
	fried egg - fried_egg
		[pour [partner, frying_pan, trash], reset [human], switch [partner, stove], pour [partner, eggs_bowl, frying_pan], pour [human, butter_bowl, frying_pan], move [partner, frying_pan, stove], mix [human, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[pour [partner, frying_pan, trash], reset [human], pour [partner, butter_bowl, frying_pan], switch [human, stove], move [human, frying_pan, stove], move [human, frying_pan, counter], pour [partner, eggs_bowl, frying_pan], mix [partner, frying_pan, whisk], move [human, frying_pan, stove]]
	tea - hot_tea
		[pour [partner, frying_pan, trash], pour [partner, tea_bowl, mixing_bowl_1], pour [partner, water_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]

move [partner, frying_pan, stove]
	pancake - pancake
		[move [partner, frying_pan, stove], reset [human], switch [human, stove], pour [human, milk_bowl, mixing_bowl_1], pour [partner, flour_bowl, mixing_bowl_1], pour [partner, eggs_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]
	fried egg - fried_egg
		[move [partner, frying_pan, stove], move [partner, frying_pan, counter], pour [partner, eggs_bowl, frying_pan], move [human, frying_pan, stove], mix [partner, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[move [partner, frying_pan, stove], move [partner, frying_pan, counter], pour [partner, eggs_bowl, frying_pan], mix [partner, frying_pan, whisk], move [human, frying_pan, stove]]
	tea - hot_tea
		[move [partner, frying_pan, stove], reset [human], pour [partner, water_bowl, mixing_bowl_1], pour [partner, tea_bowl, mixing_bowl_1], switch [human, stove], mix [human, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]

pour [partner, milk_bowl, mixing_bowl_1]
	pancake - pancake
		[pour [partner, milk_bowl, mixing_bowl_1], pour [human, frying_pan, trash], pour [human, flour_bowl, mixing_bowl_1], pour [partner, eggs_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [human, frying_pan, stove]]
	fried egg - fried_egg
		[pour [partner, milk_bowl, mixing_bowl_1], pour [partner, eggs_bowl, frying_pan], move [human, frying_pan, stove], mix [human, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[pour [partner, milk_bowl, mixing_bowl_1], move [human, frying_pan, stove], move [human, frying_pan, counter], pour [human, eggs_bowl, frying_pan], mix [partner, frying_pan, whisk], move [partner, frying_pan, stove]]
	tea - hot_tea
		[pour [partner, milk_bowl, mixing_bowl_1], reset [human], switch [human, stove], pour [human, tea_bowl, mixing_bowl_1], pour [human, water_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [human, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]

pour [partner, tea_bowl, mixing_bowl_1]
	pancake - pancake
		[pour [partner, tea_bowl, mixing_bowl_1], reset [human], pour [partner, eggs_bowl, mixing_bowl_1], pour [human, flour_bowl, mixing_bowl_1], switch [partner, stove], pour [partner, milk_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], pour [human, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]
	fried egg - fried_egg
		[pour [partner, tea_bowl, mixing_bowl_1], pour [partner, eggs_bowl, frying_pan], move [partner, frying_pan, stove], mix [human, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[pour [partner, tea_bowl, mixing_bowl_1], move [human, frying_pan, stove], move [partner, frying_pan, counter], pour [human, eggs_bowl, frying_pan], mix [human, frying_pan, whisk], move [human, frying_pan, stove]]
	tea - hot_tea
		[pour [partner, tea_bowl, mixing_bowl_1], pour [partner, water_bowl, mixing_bowl_1], pour [human, frying_pan, trash], mix [human, mixing_bowl_1, whisk], pour [human, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]

NullAction [partner]
